OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7659661,57269,5,23 November 2021,6,29 November 2021,08 December 2021,4276
7659662,57294,4,23 November 2021,6,01 December 2021,21 December 2021,3487.5
7659663,57587,4,23 November 2021,2,03 December 2021,21 December 2021,72055.8
7659664,57563,3,23 November 2021,7,02 December 2021,04 December 2021,45608.64
7659665,57573,4,23 November 2021,2,29 November 2021,15 December 2021,4491
7659666,57469,6,23 November 2021,1,30 November 2021,10 December 2021,2667
7659667,57427,4,23 November 2021,5,26 November 2021,08 December 2021,34042.44
7659668,57538,4,23 November 2021,2,30 November 2021,08 December 2021,24278
7659669,57503,2,23 November 2021,4,26 November 2021,28 November 2021,18814
7659670,57282,4,23 November 2021,2,28 November 2021,09 December 2021,27333.75
7659671,57445,4,23 November 2021,7,30 November 2021,09 December 2021,10620
7659672,57217,4,23 November 2021,2,01 December 2021,21 December 2021,6736
7659673,57538,4,23 November 2021,7,27 November 2021,16 December 2021,8224
7659674,57567,4,24 November 2021,2,29 November 2021,07 December 2021,7856
7659675,57258,6,24 November 2021,6,26 November 2021,27 November 2021,20593.8
7659676,57427,3,24 November 2021,2,29 November 2021,05 December 2021,22234.52
7659677,57105,4,24 November 2021,1,01 December 2021,15 December 2021,19060
7659678,57502,4,24 November 2021,3,26 November 2021,15 December 2021,13246.72
7659679,57583,5,24 November 2021,4,25 November 2021,29 November 2021,3535
7659680,57362,4,24 November 2021,6,03 December 2021,08 December 2021,4547
7659681,57412,5,24 November 2021,8,25 November 2021,13 December 2021,40349.35
7659682,57476,4,24 November 2021,4,28 November 2021,15 December 2021,15806
7659683,57238,6,24 November 2021,7,29 November 2021,19 December 2021,15837.88
7659684,57303,4,24 November 2021,8,29 November 2021,19 December 2021,13791
7659685,57176,4,24 November 2021,2,29 November 2021,01 December 2021,12927.64
7659686,57112,4,24 November 2021,8,01 December 2021,03 December 2021,1194.46
7659687,57585,5,24 November 2021,8,29 November 2021,13 December 2021,3284
7659688,57544,3,24 November 2021,5,25 November 2021,09 December 2021,15790.368
7659689,57531,4,24 November 2021,1,25 November 2021,08 December 2021,40384.35
7659690,57571,3,24 November 2021,7,26 November 2021,09 December 2021,11653.576
7659691,57467,5,24 November 2021,1,25 November 2021,27 November 2021,10457.9
7659692,57082,3,24 November 2021,2,26 November 2021,09 December 2021,16030.08
7659693,57375,3,24 November 2021,2,04 December 2021,12 December 2021,41905.6
7659694,57161,3,24 November 2021,5,27 November 2021,15 December 2021,6480.848
7659695,57505,5,24 November 2021,4,04 December 2021,13 December 2021,3150
7659696,57537,4,24 November 2021,2,26 November 2021,27 November 2021,14925
7659697,57376,4,24 November 2021,2,03 December 2021,23 December 2021,6704
7659698,57571,4,24 November 2021,5,03 December 2021,18 December 2021,20340.1
7659699,57543,4,25 November 2021,4,02 December 2021,13 December 2021,9958
7659700,57572,3,25 November 2021,4,04 December 2021,09 December 2021,21854.888
7659701,57582,6,25 November 2021,4,04 December 2021,15 December 2021,15566.6
7659702,57252,4,25 November 2021,2,02 December 2021,03 December 2021,10499
7659703,57239,4,25 November 2021,2,30 November 2021,02 December 2021,8338
7659704,57089,4,25 November 2021,1,30 November 2021,05 December 2021,12820.7
7659705,57134,4,25 November 2021,1,30 November 2021,14 December 2021,38443.55
7659706,57125,3,25 November 2021,2,02 December 2021,17 December 2021,18278.92
7659707,57513,4,25 November 2021,3,05 December 2021,18 December 2021,3150
7659708,57436,3,25 November 2021,6,03 December 2021,19 December 2021,4013.328
7659709,57330,6,25 November 2021,1,03 December 2021,09 December 2021,9312
7659710,57524,4,25 November 2021,6,03 December 2021,17 December 2021,3661.2
7659711,57569,4,25 November 2021,4,03 December 2021,11 December 2021,17199.04
7659712,57137,3,25 November 2021,3,05 December 2021,22 December 2021,958.848
7659713,57559,4,25 November 2021,3,28 November 2021,29 November 2021,2716
7659714,57180,5,25 November 2021,5,30 November 2021,01 December 2021,2450
7659715,57183,4,25 November 2021,4,27 November 2021,03 December 2021,6843
7659716,57327,4,25 November 2021,3,02 December 2021,16 December 2021,20387.1
7659717,57556,3,26 November 2021,3,06 December 2021,13 December 2021,316.8
7659718,57521,3,26 November 2021,7,06 December 2021,20 December 2021,18285.52
7659719,57438,4,26 November 2021,7,04 December 2021,12 December 2021,39386.8
7659720,57102,3,26 November 2021,2,05 December 2021,22 December 2021,3447.84
7659721,57583,6,26 November 2021,5,27 November 2021,10 December 2021,14542.46
7659722,57513,3,26 November 2021,2,04 December 2021,20 December 2021,10088.672
7659723,57284,4,26 November 2021,4,02 December 2021,09 December 2021,1988
7659724,57458,5,26 November 2021,1,01 December 2021,15 December 2021,1716
7659725,57554,3,26 November 2021,3,27 November 2021,04 December 2021,16070.56
7659726,57554,4,26 November 2021,4,29 November 2021,11 December 2021,1960
7659727,57553,4,26 November 2021,8,29 November 2021,04 December 2021,7721.2
7659728,57545,3,26 November 2021,4,29 November 2021,30 November 2021,1320
7659729,57534,4,26 November 2021,8,02 December 2021,18 December 2021,7668
7659730,57279,4,26 November 2021,2,29 November 2021,04 December 2021,1530
7659731,57281,4,26 November 2021,5,30 November 2021,12 December 2021,126636
7659732,57516,4,26 November 2021,3,28 November 2021,29 November 2021,23834
7659733,57589,4,26 November 2021,8,01 December 2021,07 December 2021,15756.96
7659734,57089,4,26 November 2021,2,06 December 2021,16 December 2021,16978.75
7659735,57313,4,26 November 2021,6,27 November 2021,14 December 2021,6792
7659736,57553,6,26 November 2021,7,06 December 2021,08 December 2021,4396
7659737,57516,5,26 November 2021,7,29 November 2021,02 December 2021,28273.45
7659738,57543,6,27 November 2021,8,30 November 2021,12 December 2021,5764
7659739,57571,3,27 November 2021,3,06 December 2021,08 December 2021,46101.44
7659740,57419,4,27 November 2021,7,01 December 2021,02 December 2021,15561
7659741,57432,3,27 November 2021,2,29 November 2021,05 December 2021,7642.976
7659742,57587,4,27 November 2021,3,28 November 2021,29 November 2021,4992.6
7659743,57589,3,27 November 2021,4,07 December 2021,26 December 2021,43862.72
7659744,57499,4,27 November 2021,3,30 November 2021,12 December 2021,25951.2
7659745,57592,4,27 November 2021,3,29 November 2021,17 December 2021,30986.15
7659746,57463,5,27 November 2021,1,29 November 2021,01 December 2021,19467.5
7659747,57352,3,27 November 2021,4,30 November 2021,11 December 2021,14070.76
7659748,57427,4,27 November 2021,6,05 December 2021,17 December 2021,16992
7659749,57485,4,27 November 2021,4,05 December 2021,14 December 2021,5500
7659750,57370,6,27 November 2021,8,28 November 2021,01 December 2021,15596.98
7659751,57377,3,27 November 2021,3,07 December 2021,09 December 2021,6589.2464
7659752,57580,4,27 November 2021,2,01 December 2021,11 December 2021,14094.68
7659753,57590,4,27 November 2021,1,02 December 2021,06 December 2021,11144
7659754,57553,4,27 November 2021,1,06 December 2021,26 December 2021,20246.3
7659755,57575,6,27 November 2021,7,30 November 2021,11 December 2021,690
7659756,57313,3,27 November 2021,5,28 November 2021,12 December 2021,4628.492
7659757,57375,4,27 November 2021,8,04 December 2021,22 December 2021,25365
7659758,57549,4,28 November 2021,3,07 December 2021,17 December 2021,5598.9
7659759,57464,4,28 November 2021,4,02 December 2021,19 December 2021,25615.93
7659760,57246,4,28 November 2021,2,07 December 2021,15 December 2021,6742.2
7659761,57480,4,28 November 2021,8,04 December 2021,19 December 2021,13867.78
7659762,57383,3,28 November 2021,3,02 December 2021,10 December 2021,33527.12
7659763,57520,3,28 November 2021,3,05 December 2021,22 December 2021,17901.4
7659764,57182,5,28 November 2021,1,01 December 2021,14 December 2021,4486.7
7659765,57585,4,28 November 2021,2,02 December 2021,09 December 2021,26644.25
7659766,57592,3,28 November 2021,3,02 December 2021,17 December 2021,63175.4288
7659767,57260,3,28 November 2021,6,30 November 2021,14 December 2021,4825.04
7659768,57575,4,28 November 2021,7,08 December 2021,09 December 2021,28800.9
7659769,57579,6,28 November 2021,1,05 December 2021,25 December 2021,10282.25
7659770,57536,4,28 November 2021,7,30 November 2021,19 December 2021,30799.8
7659771,57124,4,28 November 2021,8,07 December 2021,23 December 2021,24250.97
7659772,57423,4,28 November 2021,1,08 December 2021,10 December 2021,9070.69
7659773,57188,3,28 November 2021,5,07 December 2021,20 December 2021,2872.32
7659774,57579,4,28 November 2021,7,02 December 2021,09 December 2021,27125
7659775,57570,4,28 November 2021,3,02 December 2021,14 December 2021,6375
7659776,57185,4,28 November 2021,3,06 December 2021,23 December 2021,44226.4
7659777,57183,4,28 November 2021,7,02 December 2021,20 December 2021,10829.44
7659778,57592,4,29 November 2021,1,02 December 2021,16 December 2021,2200
7659779,57548,3,29 November 2021,3,02 December 2021,18 December 2021,13398.88
7659780,57543,5,29 November 2021,5,05 December 2021,06 December 2021,41865.15
7659781,57268,4,29 November 2021,7,06 December 2021,16 December 2021,8996
7659782,57560,5,29 November 2021,1,02 December 2021,15 December 2021,27977
7659783,57511,4,29 November 2021,8,03 December 2021,18 December 2021,24540.63
7659784,57574,2,29 November 2021,5,04 December 2021,23 December 2021,8999
7659785,57442,4,29 November 2021,5,02 December 2021,11 December 2021,465.5
7659786,57558,3,29 November 2021,7,09 December 2021,22 December 2021,8011.52
7659787,57587,4,29 November 2021,4,09 December 2021,19 December 2021,30330
7659788,57322,4,29 November 2021,6,04 December 2021,18 December 2021,255
7659789,57548,5,29 November 2021,8,02 December 2021,05 December 2021,1034.84
7659790,57577,4,29 November 2021,4,02 December 2021,13 December 2021,20957.4
7659791,57345,4,29 November 2021,1,05 December 2021,10 December 2021,13421
7659792,57516,5,29 November 2021,8,06 December 2021,21 December 2021,47651.5
7659793,57583,5,29 November 2021,7,05 December 2021,13 December 2021,62749.85
7659794,57352,4,29 November 2021,2,05 December 2021,23 December 2021,23783
7659795,57587,3,29 November 2021,2,05 December 2021,22 December 2021,3098.832
7659796,57490,3,29 November 2021,8,09 December 2021,21 December 2021,3653.3376
7659797,57523,6,30 November 2021,5,02 December 2021,14 December 2021,4549
7659798,57209,3,30 November 2021,4,08 December 2021,11 December 2021,11508.1472
7659799,57278,4,30 November 2021,6,08 December 2021,09 December 2021,92
7659800,57246,4,30 November 2021,7,05 December 2021,07 December 2021,1253
7659801,57342,6,30 November 2021,6,04 December 2021,16 December 2021,3044
7659802,57588,3,30 November 2021,5,10 December 2021,22 December 2021,24016.08
7659803,57508,3,30 November 2021,8,07 December 2021,10 December 2021,1112.32
7659804,57585,3,30 November 2021,6,07 December 2021,15 December 2021,5165.248
7659805,57380,5,30 November 2021,5,08 December 2021,23 December 2021,15142
7659806,57378,4,30 November 2021,2,01 December 2021,19 December 2021,900
7659807,57583,4,30 November 2021,5,05 December 2021,14 December 2021,21021.85
7659808,57515,4,30 November 2021,1,05 December 2021,11 December 2021,38959.65
7659809,57583,4,30 November 2021,1,03 December 2021,06 December 2021,23757
7659810,57230,4,30 November 2021,3,05 December 2021,20 December 2021,8700
7659811,57562,6,30 November 2021,4,10 December 2021,15 December 2021,71297
7659812,57233,4,30 November 2021,3,03 December 2021,19 December 2021,39078
7659813,57538,6,30 November 2021,5,02 December 2021,10 December 2021,42510.5
7659814,57519,4,30 November 2021,4,08 December 2021,25 December 2021,22312.5
7659815,57574,5,30 November 2021,3,05 December 2021,13 December 2021,22658.5
7659816,57081,4,30 November 2021,7,04 December 2021,21 December 2021,55920
7659817,57567,2,30 November 2021,3,07 December 2021,19 December 2021,3600
7659818,57493,4,30 November 2021,2,09 December 2021,19 December 2021,4275
7659819,57568,4,01 December 2021,8,09 December 2021,29 December 2021,32926.65
7659820,57100,6,01 December 2021,4,03 December 2021,18 December 2021,23909.8
7659821,57456,4,01 December 2021,8,02 December 2021,21 December 2021,3240
7659822,57308,4,01 December 2021,2,09 December 2021,13 December 2021,9635.28
7659823,57593,3,01 December 2021,4,08 December 2021,23 December 2021,1345
7659824,57300,4,01 December 2021,6,03 December 2021,17 December 2021,24271
7659825,57595,4,01 December 2021,5,05 December 2021,09 December 2021,6742
7659826,57478,3,01 December 2021,6,05 December 2021,07 December 2021,10502.11
7659827,57407,4,01 December 2021,4,04 December 2021,15 December 2021,29182.4
7659828,57294,6,01 December 2021,4,08 December 2021,09 December 2021,3351
7659829,57120,6,01 December 2021,3,10 December 2021,30 December 2021,3321.6
7659830,57345,4,01 December 2021,2,06 December 2021,10 December 2021,12528.96
7659831,57585,3,01 December 2021,2,03 December 2021,23 December 2021,1500
7659832,57307,3,01 December 2021,5,04 December 2021,10 December 2021,9825.5
7659833,57571,6,01 December 2021,1,09 December 2021,22 December 2021,26822
7659834,57595,6,02 December 2021,3,08 December 2021,28 December 2021,5495
7659835,57590,6,02 December 2021,4,12 December 2021,26 December 2021,24469.6
7659836,57414,3,02 December 2021,7,11 December 2021,15 December 2021,36059.15
7659837,57270,5,02 December 2021,5,05 December 2021,17 December 2021,11081
7659838,57467,4,02 December 2021,5,10 December 2021,23 December 2021,8327.5
7659839,57459,3,02 December 2021,8,07 December 2021,09 December 2021,179
7659840,57417,3,02 December 2021,6,04 December 2021,19 December 2021,15165
7659841,57556,6,02 December 2021,4,09 December 2021,28 December 2021,13432.52
7659842,57343,3,02 December 2021,4,10 December 2021,13 December 2021,19120
7659843,57504,5,02 December 2021,3,06 December 2021,21 December 2021,18530
7659844,57250,4,02 December 2021,8,09 December 2021,19 December 2021,7715.75
7659845,57593,6,02 December 2021,5,12 December 2021,20 December 2021,9036.52
7659846,57351,5,02 December 2021,8,07 December 2021,23 December 2021,21150
7659847,57559,2,02 December 2021,1,12 December 2021,31 December 2021,4213
7659848,57538,6,02 December 2021,8,11 December 2021,23 December 2021,20134
7659849,57322,5,02 December 2021,3,12 December 2021,19 December 2021,1310
7659850,57269,3,02 December 2021,7,11 December 2021,21 December 2021,58702.32
7659851,57485,4,02 December 2021,1,12 December 2021,18 December 2021,40249.4
7659852,57596,3,02 December 2021,8,10 December 2021,22 December 2021,14913
7659853,57559,4,02 December 2021,4,05 December 2021,19 December 2021,1950
7659854,57287,4,03 December 2021,7,13 December 2021,19 December 2021,4730
7659855,57411,4,03 December 2021,7,13 December 2021,25 December 2021,7097.8
7659856,57515,3,03 December 2021,8,04 December 2021,24 December 2021,10642.24
7659857,57526,4,03 December 2021,6,09 December 2021,19 December 2021,6258
7659858,57426,4,03 December 2021,8,07 December 2021,17 December 2021,4725
7659859,57554,6,03 December 2021,6,06 December 2021,24 December 2021,1338.75
7659860,57336,3,03 December 2021,1,07 December 2021,21 December 2021,21664
7659861,57505,4,03 December 2021,3,13 December 2021,23 December 2021,8085
7659862,57155,4,03 December 2021,2,10 December 2021,18 December 2021,14906.5
7659863,57592,3,03 December 2021,4,13 December 2021,28 December 2021,10746
7659864,57425,4,03 December 2021,5,07 December 2021,25 December 2021,31811.15
7659865,57513,4,03 December 2021,3,13 December 2021,18 December 2021,546
7659866,57408,4,03 December 2021,3,10 December 2021,22 December 2021,11871
7659867,57182,3,03 December 2021,5,11 December 2021,13 December 2021,30359.8
